word,pos,wn_id,ox_id,lemma
rabble,noun,rabble%1:14:00::,rabble_nn01-27218837:rabble:noun,rabble_nn01
rabble,noun,rabble%1:14:01::,rabble_nn01-27219213:rabble:noun,rabble_nn01
rue,noun,rue%1:13:00::,,rue_nn02
rue,noun,rue%1:20:00::,rue_nn02-24755759:rue:noun,rue_nn02
rue,noun,rue%1:06:00::,,
rue,noun,rue%1:12:00::,rue_nn01-24755445:rue:noun,rue_nn01
aim,noun,aim%1:09:00::,aim_nn01b-7917436:aim:noun,aim_nn01b
aim,noun,aim%1:09:01::,aim_nn01b-7917436:aim:noun,aim_nn01b
aim,noun,aim%1:04:00::,aim_nn01b-7917174:aim:noun,aim_nn01b
aim,noun,aim%1:15:00::,aim_nn01b-7917150:aim:noun,aim_nn01b
matted,adj,matted%5:00:00:tangled:00,matted_jj01-37841942:matted:adj,matted_jj01
matted,adj,matted%5:00:00:dull:02,matted_jj02-37841642:matted:adj,matted_jj02/matted_jj03
curry,verb,curry%2:30:02::,curry_vb01-7558172:curry:verb,curry_vb01
curry,verb,curry%2:29:00::,,curry_vb01
curry,verb,curry%2:39:00::,curry_vb03-7558625:curry:verb,curry_vb03
muck,noun,muck%1:27:00::,muck_nn01-35856388:muck:noun,muck_nn01
muck,noun,muck%1:27:01::,muck_nn01-35855301:muck:noun,muck_nn01
racy,adj,racy%5:00:00:sexy:00,racy_jj01-118065689:racy:adj,racy_jj01
racy,adj,racy%5:00:00:tasty:00,racy_jj01-27262383:racy:adj,racy_jj01
racy,adj,racy%5:00:00:spirited:00,racy_jj01-118065687:racy:adj,racy_jj01
racy,adj,racy%5:00:00:mobile:00,racy_jj02-82842262:racy:adj,racy_jj02
feller,noun,feller%1:18:00::,feller_nn02-4591577:feller:noun,feller_nn02
feller,noun,feller%1:18:01::,feller_nn01-4591462:feller:noun,feller_nn01
clapper,noun,clapper%1:06:00::,clapper_nn01-9291209:clapper:noun,clapper_nn01
clapper,noun,clapper%1:08:00::,clapper_nn01-9291361:clapper:noun,clapper_nn01
clapper,noun,clapper%1:18:00::,clapper_nn01-9291541:clapper:noun,clapper_nn01
rut,noun,rut%1:25:00::,rut_nn02-24551545:rut:noun,rut_nn01/rut_nn02/rut_nn05
rut,noun,rut%1:04:00::,rut_nn02-24551661:rut:noun,rut_nn01/rut_nn02/rut_nn05
rut,noun,rut%1:26:00::,rut_nn01-24551184:rut:noun,rut_nn01/rut_nn02/rut_nn05
grill,noun,grill%1:06:00::,grill_nn04-2477460:grill:noun,grill_nn03/grill_nn04
grill,noun,grill%1:06:01::,,grill_nn03/grill_nn04
sealer,noun,sealer%1:27:00::,,sealer_nn01
sealer,noun,sealer%1:18:00::,sealer_nn01-23916885:sealer:noun,sealer_nn01
pool,verb,pool%2:33:00::,,pool_vb01
pool,verb,pool%2:40:00::,pool_vb02-29204905:pool:verb,pool_vb02
puss,noun,puss%1:08:00::,puss_nn01-27610273:puss:noun,puss_nn01
puss,noun,puss%1:05:00::,puss_nn01-27609705:puss:noun,puss_nn01
sty,noun,sty%1:26:00::,sty_nn04-20341990:sty:noun,sty_nn01/sty_nn03/sty_nn04
sty,noun,sty%1:06:00::,sty_nn03-20341693:sty:noun,sty_nn01/sty_nn03/sty_nn04
fawn,verb,fawn%2:29:00::,fawn_vb02-4523442:fawn:verb,fawn_vb02
fawn,verb,fawn%2:32:00::,fawn_vb01-4523233:fawn:verb,fawn_vb01
fawn,verb,fawn%2:38:00::,,
fawn,noun,fawn%1:05:00::,fawn_nn01-4522446:fawn:noun,fawn_nn01
fawn,noun,fawn%1:07:00::,fawn_nn01-4522526:fawn:noun,fawn_nn01
stern,noun,stern%1:08:00::,stern_nn03-20635527:stern:noun,stern_nn03
stern,noun,stern%1:06:00::,stern_nn03-20635231:stern:noun,stern_nn03
fuse,verb,fuse%2:30:02::,fuse_vb02-3338355:fuse:verb,fuse_vb02/fuse_vb04
fuse,verb,fuse%2:30:00::,fuse_vb02-3338437:fuse:verb,fuse_vb02/fuse_vb04
fuse,verb,fuse%2:30:03::,fuse_vb02-3338546:fuse:verb,fuse_vb02/fuse_vb04
fuse,verb,fuse%2:33:00::,fuse_vb04-3338799:fuse:verb,fuse_vb02/fuse_vb04
knock,noun,knock%1:11:00::,knock_nn01-40006964:knock:noun,knock_nn01/knock_nn03
knock,noun,knock%1:11:01::,knock_nn01-40007200:knock:noun,knock_nn01/knock_nn03
knock,noun,knock%1:11:02::,knock_nn01-40007066:knock:noun,knock_nn01/knock_nn03
knock,noun,knock%1:09:00::,knock_nn01-40007066:knock:noun,knock_nn01/knock_nn03
knock,noun,knock%1:04:00::,knock_nn01-40006964:knock:noun,knock_nn01/knock_nn03
slaver,noun,slaver%1:18:00::,slaver_nn02-22500131:slaver:noun,slaver_nn02
slaver,noun,slaver%1:18:01::,slaver_nn02-22500131:slaver:noun,slaver_nn02
month,noun,month%1:28:01::,month_nn01-35962656:month:noun,month_nn01
month,noun,month%1:28:00::,month_nn01-35963352:month:noun,month_nn01
mailer,noun,mailer%1:18:00::,mailer_nn02-38621618:mailer:noun,mailer_nn02
mailer,noun,mailer%1:10:00::,mailer_nn02-38621516:mailer:noun,mailer_nn02
mailer,noun,mailer%1:06:00::,mailer_nn02-38621481:mailer:noun,mailer_nn02
filing,noun,filing%1:10:00::,filing_nn03-4467228:filing:noun,filing_nn03
filing,noun,filing%1:17:00::,filing_nn01a-4467038:filing:noun,filing_nn01/filing_nn01a/filing_nn02
filing,noun,filing%1:04:00::,filing_nn03-4467228:filing:noun,filing_nn03
filing,noun,filing%1:04:01::,filing_nn01-4462793:filing:noun,filing_nn01/filing_nn01a/filing_nn02
hue,verb,hue%2:30:00::,hue_vb01-1391040:hue:verb,hue_vb01
hue,verb,hue%2:30:01::,hue_vb01-1391132:hue:verb,hue_vb01
crease,verb,crease%2:35:00::,crease_vb02-8011734:crease:verb,crease_vb02
crease,verb,crease%2:30:10::,crease_vb02-8011792:crease:verb,crease_vb02
crease,verb,crease%2:35:01::,crease_vb02-8011734:crease:verb,crease_vb02
crease,verb,crease%2:35:02::,,crease_vb02
official,noun,official%1:18:00::,official_nn01-33861433:official:noun,official_nn01
official,noun,official%1:18:01::,official_nn01-33861400:official:noun,official_nn01
masking,noun,masking%1:09:00::,masking_nn02-37703631:masking:noun,masking_nn02
masking,noun,masking%1:04:00::,masking_nn02-37703724:masking:noun,masking_nn02
masking,noun,masking%1:06:00::,,masking_nn02
para,noun,para%1:23:00::,para_nn01-32254767:para:noun,para_nn01
para,noun,para%1:18:00::,para_nn06-32255662:para:noun,para_nn03/para_nn05/para_nn06/para_nn07/para_nn08
para,noun,para%1:26:00::,para_nn05-32255542:para:noun,para_nn03/para_nn05/para_nn06/para_nn07/para_nn08
downy,adj,downy%5:00:00:soft:01,downy_jj01-6214693:downy:adj,downy_jj01
downy,adj,downy%5:00:00:hairy:00,downy_jj01-6214569:downy:adj,downy_jj01
loan,noun,loan%1:10:00::,loan_nn01-39033292:loan:noun,loan_nn01
loan,noun,loan%1:21:00::,loan_nn03-39034507:loan:noun,loan_nn03
rushing,noun,rushing%1:04:01::,rushing_nn01-24530014:rushing:noun,rushing_nn01
rushing,noun,rushing%1:04:00::,rushing_nn01-193821000:rushing:noun,rushing_nn01
song,noun,song%1:11:00::,song_nn01-21723105:song:noun,song_nn01
song,noun,song%1:04:00::,song_nn01-21722508:song:noun,song_nn01
song,noun,song%1:10:00::,song_nn01-21722709:song:noun,song_nn01
song,noun,song%1:10:02::,song_nn01-21723133:song:noun,song_nn01
song,noun,song%1:21:00::,song_nn01-21723514:song:noun,song_nn01
krone,noun,krone%1:23:01::,krone_nn02-40062908:krone:noun,krone_nn02
krone,noun,krone%1:23:02::,krone_nn02-40062908:krone:noun,krone_nn02
pettifogger,noun,pettifogger%1:18:01::,pettifogger_nn01-30677191:pettifogger:noun,pettifogger_nn01
pettifogger,noun,pettifogger%1:18:00::,pettifogger_nn01-30677005:pettifogger:noun,pettifogger_nn01
molar,adj,molar%3:01:03::,molar_jj01-36171203:molar:adj,molar_jj01/molar_jj02/molar_jj03
molar,adj,molar%3:01:00::,molar_jj04-36171627:molar:adj,molar_jj04
molar,adj,molar%3:00:00::,molar_jj03-36171441:molar:adj,molar_jj01/molar_jj02/molar_jj03
molar,adj,molar%3:01:02::,molar_jj04-36171627:molar:adj,molar_jj04
meter,verb,meter%2:30:00::,meter_vb02-37089471:meter:verb,meter_vb01/meter_vb02
meter,verb,meter%2:35:00::,,meter_vb01/meter_vb02
mangle,verb,mangle%2:35:01::,mangle_vb02-38409776:mangle:verb,mangle_vb02
mangle,verb,mangle%2:30:00::,mangle_vb01-38409237:mangle:verb,mangle_vb01
mangle,verb,mangle%2:30:01::,mangle_vb01-38409487:mangle:verb,mangle_vb01
mangle,verb,mangle%2:35:02::,mangle_vb01-38409237:mangle:verb,mangle_vb01
ferret,noun,ferret%1:05:02::,,ferret_nn01/ferret_nn03
ferret,noun,ferret%1:05:01::,ferret_nn01-4353740:ferret:noun,ferret_nn01/ferret_nn03
grain,verb,grain%2:35:00::,,grain_vb01
grain,verb,grain%2:30:01::,,grain_vb01
grain,verb,grain%2:35:01::,grain_vb01-2650039:grain:verb,grain_vb01
grain,verb,grain%2:30:00::,grain_vb01-2649830:grain:verb,grain_vb01
brute,noun,brute%1:18:00::,brute_nn01-12898921:brute:noun,brute_nn01
brute,noun,brute%1:03:00::,brute_nn01-12898851:brute:noun,brute_nn01
patter,noun,patter%1:10:00::,patter_nn01-31801546:patter:noun,patter_nn01
patter,noun,patter%1:11:00::,patter_nn02-31802027:patter:noun,patter_nn02
nag,noun,nag%1:05:00::,nag_nn01-35248308:nag:noun,nag_nn01
nag,noun,nag%1:18:00::,nag_nn02-35249011:nag:noun,nag_nn02
mix,noun,mix%1:11:00::,mix_nn02-36444245:mix:noun,mix_nn02
mix,noun,mix%1:04:00::,mix_nn02-36444245:mix:noun,mix_nn02
mix,noun,mix%1:13:00::,mix_nn02-36444361:mix:noun,mix_nn02
barker,noun,barker%1:18:00::,barker_nn01-27335154:barker:noun,barker_nn01
barker,noun,barker%1:05:00::,barker_nn01-27335124:barker:noun,barker_nn01
quart,noun,quart%1:23:01::,quart_nn02-27387969:quart:noun,quart_nn02/quart_nn03/quart_nn04
quart,noun,quart%1:23:02::,quart_nn02-27387969:quart:noun,quart_nn02/quart_nn03/quart_nn04
quart,noun,quart%1:23:03::,quart_nn02-27387969:quart:noun,quart_nn02/quart_nn03/quart_nn04
pat,noun,pat%1:11:00::,pat_nn01-31728651:pat:noun,pat_nn01
pat,noun,pat%1:04:00::,pat_nn01-31728430:pat:noun,pat_nn01
award,verb,award%2:40:00::,award_vb01-31775447:award:verb,award_vb01
award,verb,award%2:40:01::,award_vb01-31775447:award:verb,award_vb01
scuffle,verb,scuffle%2:35:00::,scuffle_vb01-23849101:scuffle:verb,scuffle_vb01
scuffle,verb,scuffle%2:38:00::,scuffle_vb01-23849467:scuffle:verb,scuffle_vb01
scuffle,noun,scuffle%1:04:01::,scuffle_nn01-23848791:scuffle:noun,scuffle_nn01
scuffle,noun,scuffle%1:06:00::,scuffle_nn02-23848998:scuffle:noun,scuffle_nn02
scuffle,noun,scuffle%1:04:00::,scuffle_nn01-23848791:scuffle:noun,scuffle_nn01
zip,noun,zip%1:07:00::,zip_nn01-13691504:zip:noun,zip_nn01
zip,noun,zip%1:06:00::,zip_nn01-13691596:zip:noun,zip_nn01
zip,noun,zip%1:23:00::,zip_nn02-13691526:zip:noun,zip_nn02/zip_nn04
wager,noun,wager%1:04:00::,,wager_nn02/wager_nn03
wager,noun,wager%1:21:00::,wager_nn02-15198819:wager:noun,wager_nn02/wager_nn03
launch,noun,launch%1:06:00::,launch_nn02-39805503:launch:noun,launch_nn02
launch,noun,launch%1:04:00::,launch_nn01-39804977:launch:noun,launch_nn01
castor,noun,castor%1:06:00::,castor_nn01-10055426:castor:noun,castor_nn01/castor_nn04
castor,noun,castor%1:06:02::,castor_nn02-10055751:castor:noun,castor_nn02
castor,noun,castor%1:06:01::,castor_nn02-10055803:castor:noun,castor_nn02
raised,adj,raised%3:00:00::,raised_jj01-26991588:raised:adj,raised_jj01
raised,adj,raised%5:00:00:increased:00,raised_jj01-119338376:raised:adj,raised_jj01
raised,adj,raised%5:00:01:adorned:00,raised_jj02-26992658:raised:adj,raised_jj02
melon,noun,melon%1:20:00::,melon_nn01-37653684:melon:noun,melon_nn01
melon,noun,melon%1:13:00::,melon_nn01-37653684:melon:noun,melon_nn01
slate,verb,slate%2:35:00::,slate_vb01-22487384:slate:verb,slate_vb01/slate_vb02
slate,verb,slate%2:31:00::,slate_vb01-22487487:slate:verb,slate_vb01/slate_vb02
slate,verb,slate%2:41:00::,slate_vb01-22487578:slate:verb,slate_vb01/slate_vb02
camper,noun,camper%1:06:00::,camper_nn02-10260559:camper:noun,camper_nn02
camper,noun,camper%1:18:00::,camper_nn02-10260511:camper:noun,camper_nn02
racer,noun,racer%1:05:00::,racer_nn02-27236254:racer:noun,racer_nn02
racer,noun,racer%1:05:01::,racer_nn02-27236294:racer:noun,racer_nn02
racer,noun,racer%1:18:00::,racer_nn02-27236118:racer:noun,racer_nn02
racer,noun,racer%1:06:00::,,
addle,verb,addle%2:31:00::,addle_vb02-271180741:addle:verb,addle_vb02
addle,verb,addle%2:30:00::,addle_vb02-205312578:addle:verb,addle_vb02
compare,verb,compare%2:31:00::,compare_vb01-8798237:compare:verb,compare_vb01
compare,verb,compare%2:42:00::,compare_vb01-8798197:compare:verb,compare_vb01
compare,verb,compare%2:31:01::,compare_vb01-8798135:compare:verb,compare_vb01
compare,verb,compare%2:32:00::,compare_vb01-8798363:compare:verb,compare_vb01
ping,verb,ping%2:39:00::,ping_vb02-30276238:ping:verb,ping_vb02
ping,verb,ping%2:35:00::,ping_vb02-30276403:ping:verb,ping_vb02
ping,verb,ping%2:39:01::,,ping_vb02
ping,verb,ping%2:32:00::,ping_vb02-1261047060:ping:verb,ping_vb02
ping,verb,ping%2:32:01::,ping_vb02-1263239340:ping:verb,ping_vb02
mire,noun,mire%1:27:00::,mire_nn01-36591622:mire:noun,mire_nn01/mire_nn02
mire,noun,mire%1:26:00::,mire_nn01-36591467:mire:noun,mire_nn01/mire_nn02
mire,noun,mire%1:17:00::,mire_nn01-36591269:mire:noun,mire_nn01/mire_nn02
pique,noun,pique%1:06:00::,pique_nn05-30362169:pique:noun,pique_nn01/pique_nn02/pique_nn05
pique,noun,pique%1:12:00::,pique_nn01-30361567:pique:noun,pique_nn01/pique_nn02/pique_nn05
scare,noun,scare%1:12:00::,scare_nn02-24148156:scare:noun,scare_nn02
scare,noun,scare%1:26:00::,scare_nn02-24148156:scare:noun,scare_nn02
savage,noun,savage%1:18:00::,savage_nn01-24322577:savage:noun,savage_nn01
savage,noun,savage%1:18:01::,savage_nn01-24322673:savage:noun,savage_nn01
angler,noun,angler%1:18:00::,angler_nn02-3562997:angler:noun,angler_nn02
angler,noun,angler%1:05:00::,angler_nn02-3563108:angler:noun,angler_nn02
angler,noun,angler%1:18:01::,angler_nn02-127822587:angler:noun,angler_nn02
soma,noun,soma%1:20:00::,soma_nn01-21691220:soma:noun,soma_nn01
soma,noun,soma%1:08:00::,soma_nn02-21691540:soma:noun,soma_nn02
pounder,noun,pounder%1:06:00::,pounder_nn01-29100141:pounder:noun,pounder_nn01/pounder_nn03/pounder_nn04
pounder,noun,pounder%1:23:00::,pounder_nn04-29100886:pounder:noun,pounder_nn01/pounder_nn03/pounder_nn04
slump,verb,slump%2:30:00::,slump_vb02-22325404:slump:verb,slump_vb02
slump,verb,slump%2:38:03::,slump_vb02-22325404:slump:verb,slump_vb02
slump,verb,slump%2:38:00::,slump_vb02-22325218:slump:verb,slump_vb02
slump,verb,slump%2:38:01::,,slump_vb02
gamble,noun,gamble%1:21:00::,gamble_nn02-252623383:gamble:noun,gamble_nn02
gamble,noun,gamble%1:04:00::,gamble_nn02-3430144:gamble:noun,gamble_nn02
husky,adj,husky%5:00:00:cacophonous:00,husky_jj01-1191407:husky:adj,husky_jj01
husky,adj,husky%5:00:00:robust:00,husky_jj01-1191239:husky:adj,husky_jj01
down,verb,down%2:35:00::,,down_vb01
down,verb,down%2:34:00::,down_vb01-6199912:down:verb,down_vb01
down,verb,down%2:34:01::,down_vb01-1260362880:down:verb,down_vb01
down,verb,down%2:30:00::,,
down,verb,down%2:38:00::,down_vb01-1260572440:down:verb,down_vb01
down,verb,down%2:33:00::,down_vb01-6199846:down:verb,down_vb01
concord,noun,concord%1:26:00::,concord_nn01-8665564:concord:noun,concord_nn01
concord,noun,concord%1:24:00::,concord_nn01-8665709:concord:noun,concord_nn01
concord,noun,concord%1:10:00::,concord_nn01-8665358:concord:noun,concord_nn01
intermission,noun,intermission%1:04:00::,intermission_nn01-290639:intermission:noun,intermission_nn01
intermission,noun,intermission%1:28:00::,intermission_nn01-290760:intermission:noun,intermission_nn01
bolo,noun,bolo%1:06:01::,bolo_nn04-11025944:bolo:noun,bolo_nn01/bolo_nn03/bolo_nn04
bolo,noun,bolo%1:06:00::,bolo_nn01-16997457:bolo:noun,bolo_nn01/bolo_nn03/bolo_nn04
gauntlet,noun,gauntlet%1:06:02::,gauntlet_nn01-3280253:gauntlet:noun,gauntlet_nn01
gauntlet,noun,gauntlet%1:06:01::,gauntlet_nn01-3280026:gauntlet:noun,gauntlet_nn01
gauntlet,noun,gauntlet%1:04:00::,gauntlet_nn02-3280493:gauntlet:noun,gauntlet_nn02
gauntlet,noun,gauntlet%1:10:00::,gauntlet_nn01-3280140:gauntlet:noun,gauntlet_nn01
gong,noun,gong%1:06:00::,gong_nn02-2849010:gong:noun,gong_nn02
gong,noun,gong%1:06:01::,gong_nn02-2849165:gong:noun,gong_nn02
